"train/global_step","grpo_vastai_20260220_001219 - train/step_time","grpo_vastai_20260220_001219 - train/step_time__MIN","grpo_vastai_20260220_001219 - train/step_time__MAX","grpo_vastai_20260220_001219 - _step","grpo_vastai_20260220_001219 - _step__MIN","grpo_vastai_20260220_001219 - _step__MAX"
"90","9.87875234382227","9.87875234382227","9.87875234382227","1078","1078","1078"
"91","9.921378341969103","9.921378341969103","9.921378341969103","1090","1090","1090"
"92","9.741086278110743","9.741086278110743","9.741086278110743","1102","1102","1102"
"93","9.680975266732275","9.680975266732275","9.680975266732275","1114","1114","1114"
"94","10.896516105625778","10.896516105625778","10.896516105625778","1126","1126","1126"
"95","10.100068046245724","10.100068046245724","10.100068046245724","1138","1138","1138"
"96","9.66440999461338","9.66440999461338","9.66440999461338","1150","1150","1150"
"97","8.924308620858938","8.924308620858938","8.924308620858938","1162","1162","1162"
"98","9.947002629749477","9.947002629749477","9.947002629749477","1174","1174","1174"
"99","10.65696374187246","10.65696374187246","10.65696374187246","1186","1186","1186"
"100","10.257120264694095","10.257120264694095","10.257120264694095","1198","1198","1198"
"101","10.27708529541269","10.27708529541269","10.27708529541269","1210","1210","1210"
"102","10.545577527489513","10.545577527489513","10.545577527489513","1222","1222","1222"
"103","13.776742802001536","13.776742802001536","13.776742802001536","1234","1234","1234"
"104","9.066666102502495","9.066666102502495","9.066666102502495","1246","1246","1246"
"105","8.816217864863575","8.816217864863575","8.816217864863575","1258","1258","1258"
"106","9.56472248584032","9.56472248584032","9.56472248584032","1270","1270","1270"
"107","8.812544012907892","8.812544012907892","8.812544012907892","1282","1282","1282"
"108","8.909228660166264","8.909228660166264","8.909228660166264","1294","1294","1294"
"109","10.045742988120764","10.045742988120764","10.045742988120764","1306","1306","1306"
"110","9.304851492866874","9.304851492866874","9.304851492866874","1318","1318","1318"
"111","9.47274403180927","9.47274403180927","9.47274403180927","1330","1330","1330"
"112","9.149976476095617","9.149976476095617","9.149976476095617","1342","1342","1342"
"113","8.938649151008576","8.938649151008576","8.938649151008576","1354","1354","1354"
"114","9.995710091199726","9.995710091199726","9.995710091199726","1366","1366","1366"
"115","9.582715333905071","9.582715333905071","9.582715333905071","1378","1378","1378"
"116","8.474610141012818","8.474610141012818","8.474610141012818","1390","1390","1390"
"117","9.156388302799314","9.156388302799314","9.156388302799314","1402","1402","1402"
"118","9.035948199685663","9.035948199685663","9.035948199685663","1414","1414","1414"
"119","9.814568371977657","9.814568371977657","9.814568371977657","1426","1426","1426"
"120","9.116715600248426","9.116715600248426","9.116715600248426","1438","1438","1438"
"121","9.389314115978777","9.389314115978777","9.389314115978777","1450","1450","1450"
"122","8.989261102862656","8.989261102862656","8.989261102862656","1462","1462","1462"
"123","12.964908179827034","12.964908179827034","12.964908179827034","1474","1474","1474"
"124","10.631828548852354","10.631828548852354","10.631828548852354","1486","1486","1486"
"125","9.379673140123487","9.379673140123487","9.379673140123487","1498","1498","1498"
"126","10.07142043672502","10.07142043672502","10.07142043672502","1510","1510","1510"
"127","8.915142101235688","8.915142101235688","8.915142101235688","1522","1522","1522"
"128","10.734231652226299","10.734231652226299","10.734231652226299","1534","1534","1534"
"129","9.102536018937826","9.102536018937826","9.102536018937826","1546","1546","1546"
"130","9.426357307936996","9.426357307936996","9.426357307936996","1558","1558","1558"
"131","9.033251479733735","9.033251479733735","9.033251479733735","1570","1570","1570"
"132","10.04354461375624","10.04354461375624","10.04354461375624","1582","1582","1582"
"133","9.865855709183961","9.865855709183961","9.865855709183961","1594","1594","1594"
"134","9.960803209803998","9.960803209803998","9.960803209803998","1606","1606","1606"
"135","9.786849507596344","9.786849507596344","9.786849507596344","1618","1618","1618"
"136","9.753680130001158","9.753680130001158","9.753680130001158","1630","1630","1630"
"137","10.036809157580137","10.036809157580137","10.036809157580137","1642","1642","1642"
"138","10.080345236230642","10.080345236230642","10.080345236230642","1654","1654","1654"
"139","9.416980732697994","9.416980732697994","9.416980732697994","1666","1666","1666"
"140","11.580464302096516","11.580464302096516","11.580464302096516","1678","1678","1678"
"141","9.518505740910769","9.518505740910769","9.518505740910769","1690","1690","1690"
"142","8.430407529696822","8.430407529696822","8.430407529696822","1702","1702","1702"
"143","10.323173199314624","10.323173199314624","10.323173199314624","1714","1714","1714"
"144","10.411705262493342","10.411705262493342","10.411705262493342","1726","1726","1726"
"145","10.276587271131575","10.276587271131575","10.276587271131575","1738","1738","1738"
"146","10.131861959584057","10.131861959584057","10.131861959584057","1750","1750","1750"
"147","9.706042357254773","9.706042357254773","9.706042357254773","1762","1762","1762"
"148","8.465505121741444","8.465505121741444","8.465505121741444","1774","1774","1774"
"149","10.311430126894265","10.311430126894265","10.311430126894265","1786","1786","1786"
"150","9.4213908133097","9.4213908133097","9.4213908133097","1798","1798","1798"
"151","9.453092664014548","9.453092664014548","9.453092664014548","1810","1810","1810"
"152","10.011043417267501","10.011043417267501","10.011043417267501","1822","1822","1822"
"153","9.33135389490053","9.33135389490053","9.33135389490053","1834","1834","1834"
"154","9.965649934951216","9.965649934951216","9.965649934951216","1846","1846","1846"
"155","9.573043416254222","9.573043416254222","9.573043416254222","1858","1858","1858"
"156","10.286442069802433","10.286442069802433","10.286442069802433","1870","1870","1870"
"157","9.353169259615242","9.353169259615242","9.353169259615242","1882","1882","1882"
"158","10.37713941372931","10.37713941372931","10.37713941372931","1894","1894","1894"
"159","11.930301534943283","11.930301534943283","11.930301534943283","1906","1906","1906"
"160","9.998127148021013","9.998127148021013","9.998127148021013","1918","1918","1918"
"161","9.9211197742261","9.9211197742261","9.9211197742261","1930","1930","1930"
"162","9.334788898006082","9.334788898006082","9.334788898006082","1942","1942","1942"
"163","10.694285264238715","10.694285264238715","10.694285264238715","1954","1954","1954"
"164","10.30209550075233","10.30209550075233","10.30209550075233","1966","1966","1966"
"165","11.76665873406455","11.76665873406455","11.76665873406455","1978","1978","1978"
"166","10.290010370779783","10.290010370779783","10.290010370779783","1990","1990","1990"
"167","9.63198430556804","9.63198430556804","9.63198430556804","2002","2002","2002"
"168","9.400240326300263","9.400240326300263","9.400240326300263","2014","2014","2014"
"169","9.91193933878094","9.91193933878094","9.91193933878094","2026","2026","2026"
"170","9.932415404822677","9.932415404822677","9.932415404822677","2038","2038","2038"
"171","9.349390618037432","9.349390618037432","9.349390618037432","2050","2050","2050"
"172","10.123544517438859","10.123544517438859","10.123544517438859","2062","2062","2062"
"173","12.387602926697582","12.387602926697582","12.387602926697582","2074","2074","2074"
"174","9.787680175621063","9.787680175621063","9.787680175621063","2086","2086","2086"
"175","10.454470037482679","10.454470037482679","10.454470037482679","2098","2098","2098"
"176","9.284876876976341","9.284876876976341","9.284876876976341","2110","2110","2110"
"177","10.630983999930322","10.630983999930322","10.630983999930322","2122","2122","2122"
"178","10.151107049081475","10.151107049081475","10.151107049081475","2134","2134","2134"
"179","9.818580548744649","9.818580548744649","9.818580548744649","2146","2146","2146"
"180","8.91000808821991","8.91000808821991","8.91000808821991","2158","2158","2158"
"181","8.44038213742897","8.44038213742897","8.44038213742897","2170","2170","2170"
"182","8.291200179141015","8.291200179141015","8.291200179141015","2182","2182","2182"
"183","9.355992043856531","9.355992043856531","9.355992043856531","2194","2194","2194"
"184","9.328710462898016","9.328710462898016","9.328710462898016","2206","2206","2206"
"185","10.146944348700345","10.146944348700345","10.146944348700345","2218","2218","2218"
"186","10.143000041600317","10.143000041600317","10.143000041600317","2230","2230","2230"
"187","10.418236896395683","10.418236896395683","10.418236896395683","2242","2242","2242"
"188","10.192334019113332","10.192334019113332","10.192334019113332","2254","2254","2254"
"189","9.097962114959955","9.097962114959955","9.097962114959955","2266","2266","2266"
"190","9.610571106895804","9.610571106895804","9.610571106895804","2278","2278","2278"
"191","9.928143789526075","9.928143789526075","9.928143789526075","2290","2290","2290"
"192","9.811771837994456","9.811771837994456","9.811771837994456","2302","2302","2302"
"193","10.43773979973048","10.43773979973048","10.43773979973048","2314","2314","2314"
"194","10.387588426470757","10.387588426470757","10.387588426470757","2326","2326","2326"
"195","10.055974882096052","10.055974882096052","10.055974882096052","2338","2338","2338"
"196","9.158461675979197","9.158461675979197","9.158461675979197","2350","2350","2350"
"197","9.457813804969192","9.457813804969192","9.457813804969192","2362","2362","2362"
"198","10.094736279919744","10.094736279919744","10.094736279919744","2374","2374","2374"
"199","9.553811388555914","9.553811388555914","9.553811388555914","2386","2386","2386"
"200","8.96550013218075","8.96550013218075","8.96550013218075","2398","2398","2398"
"201","9.63228856306523","9.63228856306523","9.63228856306523","2410","2410","2410"
"202","9.983500601258129","9.983500601258129","9.983500601258129","2422","2422","2422"
"203","10.300478125922382","10.300478125922382","10.300478125922382","2434","2434","2434"
"204","9.93944550305605","9.93944550305605","9.93944550305605","2446","2446","2446"
"205","10.068982880096883","10.068982880096883","10.068982880096883","2458","2458","2458"
"206","8.423888398800045","8.423888398800045","8.423888398800045","2470","2470","2470"
"207","11.03509832546115","11.03509832546115","11.03509832546115","2482","2482","2482"
"208","8.9391662562266","8.9391662562266","8.9391662562266","2494","2494","2494"
"209","8.811788311228156","8.811788311228156","8.811788311228156","2506","2506","2506"
"210","9.921214952133596","9.921214952133596","9.921214952133596","2518","2518","2518"
"211","9.496576405130327","9.496576405130327","9.496576405130327","2530","2530","2530"
"212","9.76022364385426","9.76022364385426","9.76022364385426","2542","2542","2542"
"213","9.232079713605344","9.232079713605344","9.232079713605344","2554","2554","2554"
"214","9.910986573435366","9.910986573435366","9.910986573435366","2566","2566","2566"
"215","9.222895176149905","9.222895176149905","9.222895176149905","2578","2578","2578"
"216","8.904947926290333","8.904947926290333","8.904947926290333","2590","2590","2590"
"217","8.987783398013562","8.987783398013562","8.987783398013562","2602","2602","2602"
"218","8.531913415994495","8.531913415994495","8.531913415994495","2614","2614","2614"
"219","9.703173527959734","9.703173527959734","9.703173527959734","2626","2626","2626"
"220","8.345110569149256","8.345110569149256","8.345110569149256","2638","2638","2638"
"221","9.758458349388093","9.758458349388093","9.758458349388093","2650","2650","2650"
"222","11.065535111818463","11.065535111818463","11.065535111818463","2662","2662","2662"
"223","9.661578380968422","9.661578380968422","9.661578380968422","2674","2674","2674"
"224","10.234240663703531","10.234240663703531","10.234240663703531","2686","2686","2686"
"225","9.457005882170051","9.457005882170051","9.457005882170051","2698","2698","2698"
"226","9.316386415157467","9.316386415157467","9.316386415157467","2710","2710","2710"
"227","8.698661227710545","8.698661227710545","8.698661227710545","2722","2722","2722"
"228","8.584746070671827","8.584746070671827","8.584746070671827","2734","2734","2734"
"229","8.934922937303782","8.934922937303782","8.934922937303782","2746","2746","2746"
"230","9.322665420826524","9.322665420826524","9.322665420826524","2758","2758","2758"
"231","9.406367341987789","9.406367341987789","9.406367341987789","2770","2770","2770"
"232","12.838571732863784","12.838571732863784","12.838571732863784","2782","2782","2782"
"233","9.090846409089863","9.090846409089863","9.090846409089863","2794","2794","2794"
"234","9.634178064297885","9.634178064297885","9.634178064297885","2806","2806","2806"
"235","16.80954083101824","16.80954083101824","16.80954083101824","2818","2818","2818"
"236","10.575928591191769","10.575928591191769","10.575928591191769","2830","2830","2830"
"237","9.814928756095469","9.814928756095469","9.814928756095469","2842","2842","2842"
"238","9.617340399883687","9.617340399883687","9.617340399883687","2854","2854","2854"
"239","9.777969961054623","9.777969961054623","9.777969961054623","2866","2866","2866"
"240","9.622410215903074","9.622410215903074","9.622410215903074","2878","2878","2878"
"241","9.429102264344692","9.429102264344692","9.429102264344692","2890","2890","2890"
"242","9.406154896132648","9.406154896132648","9.406154896132648","2902","2902","2902"
"243","9.077140990644693","9.077140990644693","9.077140990644693","2914","2914","2914"
"244","10.395464033819735","10.395464033819735","10.395464033819735","2926","2926","2926"
"245","9.070304602850229","9.070304602850229","9.070304602850229","2938","2938","2938"
"246","9.198018288239837","9.198018288239837","9.198018288239837","2950","2950","2950"
"247","9.385607525706291","9.385607525706291","9.385607525706291","2962","2962","2962"
"248","9.372994347009808","9.372994347009808","9.372994347009808","2974","2974","2974"
"249","9.955918393097818","9.955918393097818","9.955918393097818","2986","2986","2986"
"250","11.19080170430243","11.19080170430243","11.19080170430243","2998","2998","2998"
"251","9.830228484701365","9.830228484701365","9.830228484701365","3010","3010","3010"
"252","9.680043515749276","9.680043515749276","9.680043515749276","3022","3022","3022"
"253","9.414261336438358","9.414261336438358","9.414261336438358","3034","3034","3034"
"254","9.62969843717292","9.62969843717292","9.62969843717292","3046","3046","3046"
"255","9.724767917301506","9.724767917301506","9.724767917301506","3058","3058","3058"
"256","10.474321835208684","10.474321835208684","10.474321835208684","3070","3070","3070"
"257","9.510875991079956","9.510875991079956","9.510875991079956","3082","3082","3082"
"258","10.533248082268983","10.533248082268983","10.533248082268983","3094","3094","3094"
"259","10.456494607031345","10.456494607031345","10.456494607031345","3106","3106","3106"
"260","9.391243641264737","9.391243641264737","9.391243641264737","3118","3118","3118"
"261","9.18101500440389","9.18101500440389","9.18101500440389","3130","3130","3130"
"262","10.494846977293491","10.494846977293491","10.494846977293491","3142","3142","3142"
"263","9.184567850083113","9.184567850083113","9.184567850083113","3154","3154","3154"
"264","9.467588537372649","9.467588537372649","9.467588537372649","3166","3166","3166"
"265","10.159935439471155","10.159935439471155","10.159935439471155","3178","3178","3178"
"266","9.962443048600107","9.962443048600107","9.962443048600107","3190","3190","3190"
"267","9.15798279363662","9.15798279363662","9.15798279363662","3202","3202","3202"
"268","10.70305880671367","10.70305880671367","10.70305880671367","3214","3214","3214"
"269","9.62061886349693","9.62061886349693","9.62061886349693","3226","3226","3226"
"270","11.435711319092661","11.435711319092661","11.435711319092661","3238","3238","3238"
"271","10.1261102152057","10.1261102152057","10.1261102152057","3250","3250","3250"
"272","10.084622237365693","10.084622237365693","10.084622237365693","3262","3262","3262"
"273","11.065838124137372","11.065838124137372","11.065838124137372","3274","3274","3274"
"274","9.955263477284461","9.955263477284461","9.955263477284461","3286","3286","3286"
"275","10.413514234125614","10.413514234125614","10.413514234125614","3298","3298","3298"
"276","10.427502219099551","10.427502219099551","10.427502219099551","3310","3310","3310"
"277","10.182184154167771","10.182184154167771","10.182184154167771","3322","3322","3322"
"278","9.130988968070596","9.130988968070596","9.130988968070596","3334","3334","3334"
"279","10.606976568233222","10.606976568233222","10.606976568233222","3346","3346","3346"
"280","9.765806665178388","9.765806665178388","9.765806665178388","3358","3358","3358"
"281","10.332194725982845","10.332194725982845","10.332194725982845","3370","3370","3370"
"282","9.848081088159233","9.848081088159233","9.848081088159233","3382","3382","3382"
"283","10.876413059886545","10.876413059886545","10.876413059886545","3394","3394","3394"
"284","9.654194420203567","9.654194420203567","9.654194420203567","3406","3406","3406"
"285","9.682930535171181","9.682930535171181","9.682930535171181","3418","3418","3418"
"286","9.898911812808365","9.898911812808365","9.898911812808365","3430","3430","3430"
"287","9.691827669739723","9.691827669739723","9.691827669739723","3442","3442","3442"
"288","8.941120197996497","8.941120197996497","8.941120197996497","3454","3454","3454"
"289","10.30454102018848","10.30454102018848","10.30454102018848","3466","3466","3466"
"290","9.496160450857133","9.496160450857133","9.496160450857133","3478","3478","3478"
"291","10.01745361322537","10.01745361322537","10.01745361322537","3490","3490","3490"
"292","10.24851570930332","10.24851570930332","10.24851570930332","3502","3502","3502"
"293","9.528931736480445","9.528931736480445","9.528931736480445","3514","3514","3514"
"294","11.293112167622894","11.293112167622894","11.293112167622894","3526","3526","3526"
"295","9.502530981786549","9.502530981786549","9.502530981786549","3538","3538","3538"
"296","10.528086679056287","10.528086679056287","10.528086679056287","3550","3550","3550"
"297","9.750607632100582","9.750607632100582","9.750607632100582","3562","3562","3562"
"298","11.028293583542109","11.028293583542109","11.028293583542109","3574","3574","3574"
"299","9.181373204570264","9.181373204570264","9.181373204570264","3586","3586","3586"
"300","10.402029149234295","10.402029149234295","10.402029149234295","3598","3598","3598"
"301","9.952863319776952","9.952863319776952","9.952863319776952","3610","3610","3610"
"302","10.184172593988478","10.184172593988478","10.184172593988478","3622","3622","3622"
"303","10.287807756103575","10.287807756103575","10.287807756103575","3634","3634","3634"
"304","8.933376506902277","8.933376506902277","8.933376506902277","3646","3646","3646"
"305","10.13886387553066","10.13886387553066","10.13886387553066","3658","3658","3658"
"306","9.840711459051818","9.840711459051818","9.840711459051818","3670","3670","3670"
"307","10.071694827638566","10.071694827638566","10.071694827638566","3682","3682","3682"
"308","9.40577006386593","9.40577006386593","9.40577006386593","3694","3694","3694"
"309","9.329181322827935","9.329181322827935","9.329181322827935","3706","3706","3706"
"310","8.817115513142198","8.817115513142198","8.817115513142198","3718","3718","3718"
"311","9.429275242146105","9.429275242146105","9.429275242146105","3730","3730","3730"
"312","11.128195805009454","11.128195805009454","11.128195805009454","3742","3742","3742"
"313","9.004018272738904","9.004018272738904","9.004018272738904","3754","3754","3754"
"314","9.202601549215615","9.202601549215615","9.202601549215615","3766","3766","3766"
"315","10.143479835242033","10.143479835242033","10.143479835242033","3778","3778","3778"
"316","8.448982350062579","8.448982350062579","8.448982350062579","3790","3790","3790"
"317","9.844123633112758","9.844123633112758","9.844123633112758","3802","3802","3802"
"318","9.426817009691149","9.426817009691149","9.426817009691149","3814","3814","3814"
"319","8.68261525593698","8.68261525593698","8.68261525593698","3826","3826","3826"
"320","9.517335629556328","9.517335629556328","9.517335629556328","3838","3838","3838"
"321","9.702097374014556","9.702097374014556","9.702097374014556","3850","3850","3850"
"322","10.600361783057451","10.600361783057451","10.600361783057451","3862","3862","3862"
"323","7.829304304905236","7.829304304905236","7.829304304905236","3874","3874","3874"
"324","9.07277427520603","9.07277427520603","9.07277427520603","3886","3886","3886"
"325","9.860700935591012","9.860700935591012","9.860700935591012","3898","3898","3898"
"326","9.11612696480006","9.11612696480006","9.11612696480006","3910","3910","3910"
"327","8.906263549812138","8.906263549812138","8.906263549812138","3922","3922","3922"
"328","9.681388393510133","9.681388393510133","9.681388393510133","3934","3934","3934"
"329","9.55166930006817","9.55166930006817","9.55166930006817","3946","3946","3946"
"330","9.546692342497408","9.546692342497408","9.546692342497408","3958","3958","3958"
"331","10.182986535131931","10.182986535131931","10.182986535131931","3970","3970","3970"
"332","9.713201610837132","9.713201610837132","9.713201610837132","3982","3982","3982"
"333","8.825081063434482","8.825081063434482","8.825081063434482","3994","3994","3994"
"334","8.824613855220377","8.824613855220377","8.824613855220377","4006","4006","4006"
"335","9.384810731280595","9.384810731280595","9.384810731280595","4018","4018","4018"
"336","9.589127338025719","9.589127338025719","9.589127338025719","4030","4030","4030"
"337","9.052876484114677","9.052876484114677","9.052876484114677","4042","4042","4042"
"338","9.549829698167741","9.549829698167741","9.549829698167741","4054","4054","4054"
"339","8.759251123294234","8.759251123294234","8.759251123294234","4066","4066","4066"
"340","10.268674849998206","10.268674849998206","10.268674849998206","4078","4078","4078"
"341","9.195425662212074","9.195425662212074","9.195425662212074","4090","4090","4090"
"342","9.331542497966439","9.331542497966439","9.331542497966439","4102","4102","4102"
"343","8.592625947669148","8.592625947669148","8.592625947669148","4114","4114","4114"
"344","9.386889946646988","9.386889946646988","9.386889946646988","4126","4126","4126"
"345","9.04825362097472","9.04825362097472","9.04825362097472","4138","4138","4138"
"346","8.506118655204773","8.506118655204773","8.506118655204773","4150","4150","4150"
"347","9.58005891321227","9.58005891321227","9.58005891321227","4162","4162","4162"
"348","9.43229023879394","9.43229023879394","9.43229023879394","4174","4174","4174"
"349","8.308377182111144","8.308377182111144","8.308377182111144","4186","4186","4186"
"350","8.93552264990285","8.93552264990285","8.93552264990285","4198","4198","4198"
"351","9.033121543936431","9.033121543936431","9.033121543936431","4210","4210","4210"
"352","8.552662604954094","8.552662604954094","8.552662604954094","4222","4222","4222"
"353","9.083537064027041","9.083537064027041","9.083537064027041","4234","4234","4234"
"354","10.121057639829814","10.121057639829814","10.121057639829814","4246","4246","4246"
"355","9.384451332967728","9.384451332967728","9.384451332967728","4258","4258","4258"
"356","8.926286316942424","8.926286316942424","8.926286316942424","4270","4270","4270"
"357","9.641801634337753","9.641801634337753","9.641801634337753","4282","4282","4282"
"358","9.68472050735727","9.68472050735727","9.68472050735727","4294","4294","4294"
"359","8.714779380243272","8.714779380243272","8.714779380243272","4306","4306","4306"
"360","9.8844651626423","9.8844651626423","9.8844651626423","4318","4318","4318"
"361","9.33829540014267","9.33829540014267","9.33829540014267","4330","4330","4330"
"362","10.24679425964132","10.24679425964132","10.24679425964132","4342","4342","4342"
"363","9.54439000505954","9.54439000505954","9.54439000505954","4354","4354","4354"
"364","11.732573562301695","11.732573562301695","11.732573562301695","4366","4366","4366"
"365","8.82154029700905","8.82154029700905","8.82154029700905","4378","4378","4378"
"366","9.150597197003663","9.150597197003663","9.150597197003663","4390","4390","4390"
"367","8.593211301136762","8.593211301136762","8.593211301136762","4402","4402","4402"
"368","8.537554382812232","8.537554382812232","8.537554382812232","4414","4414","4414"
"369","9.803379402961582","9.803379402961582","9.803379402961582","4426","4426","4426"
"370","9.631612174212933","9.631612174212933","9.631612174212933","4438","4438","4438"
"371","9.309924246743321","9.309924246743321","9.309924246743321","4450","4450","4450"
"372","9.01651403401047","9.01651403401047","9.01651403401047","4462","4462","4462"
"373","9.064717890694737","9.064717890694737","9.064717890694737","4474","4474","4474"
